% time	cellId	IMSI	RNTI	SlPframe	SlPsframe	SchStartframe	SchSsframe	frame	sframe	mcs	TBS	psschRB	psschLen
5421	0	16	16	537	1	538	7	543	6	10	173	40	8
5421	0	45	45	537	1	538	7	543	6	10	173	0	8
5426	0	37	37	537	1	538	7	544	1	10	173	40	8
5427	0	23	23	537	1	538	7	544	2	10	173	32	8
5429	0	16	16	537	1	538	7	544	4	10	173	40	8
5429	0	45	45	537	1	538	7	544	4	10	173	0	8
5434	0	37	37	537	1	538	7	544	9	10	173	40	8
5435	0	23	23	537	1	538	7	544	10	10	173	32	8
5452	0	20	20	545	1	546	7	546	7	10	173	8	8
5454	0	17	17	545	1	546	7	546	9	10	173	16	8
5460	0	20	20	545	1	546	7	547	5	10	173	8	8
5462	0	17	17	545	1	546	7	547	7	10	173	16	8
5468	0	20	20	545	1	546	7	548	3	10	173	8	8
5470	0	17	17	545	1	546	7	548	5	10	173	16	8
5476	0	20	20	545	1	546	7	549	1	10	173	8	8
5478	0	17	17	545	1	546	7	549	3	10	173	16	8
5484	0	20	20	545	1	546	7	549	9	10	173	8	8
5486	0	17	17	545	1	546	7	550	1	10	173	16	8
5492	0	20	20	545	1	546	7	550	7	10	173	8	8
5494	0	17	17	545	1	546	7	550	9	10	173	16	8
5500	0	20	20	545	1	546	7	551	5	10	173	8	8
5502	0	17	17	545	1	546	7	551	7	10	173	16	8
5508	0	20	20	545	1	546	7	552	3	10	173	8	8
5510	0	17	17	545	1	546	7	552	5	10	173	16	8
5535	0	36	36	553	1	554	7	554	10	10	173	40	8
5536	0	25	25	553	1	554	7	555	1	10	173	16	8
5538	0	12	12	553	1	554	7	555	3	10	173	40	8
5539	0	43	43	553	1	554	7	555	4	10	173	32	8
5543	0	36	36	553	1	554	7	555	8	10	173	40	8
5544	0	25	25	553	1	554	7	555	9	10	173	16	8
5546	0	12	12	553	1	554	7	556	1	10	173	40	8
5547	0	43	43	553	1	554	7	556	2	10	173	32	8
5551	0	36	36	553	1	554	7	556	6	10	173	40	8
5552	0	25	25	553	1	554	7	556	7	10	173	16	8
5554	0	12	12	553	1	554	7	556	9	10	173	40	8
5555	0	43	43	553	1	554	7	556	10	10	173	32	8
5559	0	36	36	553	1	554	7	557	4	10	173	40	8
5560	0	25	25	553	1	554	7	557	5	10	173	16	8
5562	0	12	12	553	1	554	7	557	7	10	173	40	8
5563	0	43	43	553	1	554	7	557	8	10	173	32	8
5567	0	36	36	553	1	554	7	558	2	10	173	40	8
5568	0	25	25	553	1	554	7	558	3	10	173	16	8
5570	0	12	12	553	1	554	7	558	5	10	173	40	8
5571	0	43	43	553	1	554	7	558	6	10	173	32	8
5575	0	36	36	553	1	554	7	558	10	10	173	40	8
5576	0	25	25	553	1	554	7	559	1	10	173	16	8
5578	0	12	12	553	1	554	7	559	3	10	173	40	8
5579	0	43	43	553	1	554	7	559	4	10	173	32	8
5583	0	36	36	553	1	554	7	559	8	10	173	40	8
5584	0	25	25	553	1	554	7	559	9	10	173	16	8
5586	0	12	12	553	1	554	7	560	1	10	173	40	8
5587	0	43	43	553	1	554	7	560	2	10	173	32	8
5591	0	36	36	553	1	554	7	560	6	10	173	40	8
5592	0	25	25	553	1	554	7	560	7	10	173	16	8
5594	0	12	12	553	1	554	7	560	9	10	173	40	8
5595	0	43	43	553	1	554	7	560	10	10	173	32	8
5778	0	9	9	577	1	578	7	579	3	10	173	24	8
5778	0	50	50	577	1	578	7	579	3	10	173	24	8
5786	0	9	9	577	1	578	7	580	1	10	173	24	8
5786	0	50	50	577	1	578	7	580	1	10	173	24	8
5794	0	9	9	577	1	578	7	580	9	10	173	24	8
5794	0	50	50	577	1	578	7	580	9	10	173	24	8
5802	0	9	9	577	1	578	7	581	7	10	173	24	8
5802	0	50	50	577	1	578	7	581	7	10	173	24	8
5810	0	9	9	577	1	578	7	582	5	10	173	24	8
5810	0	50	50	577	1	578	7	582	5	10	173	24	8
5818	0	9	9	577	1	578	7	583	3	10	173	24	8
5818	0	50	50	577	1	578	7	583	3	10	173	24	8
5826	0	9	9	577	1	578	7	584	1	10	173	24	8
5826	0	50	50	577	1	578	7	584	1	10	173	24	8
5834	0	9	9	577	1	578	7	584	9	10	173	24	8
5834	0	50	50	577	1	578	7	584	9	10	173	24	8
5855	0	14	14	585	1	586	7	586	10	10	173	8	8
5863	0	14	14	585	1	586	7	587	8	10	173	8	8
5871	0	14	14	585	1	586	7	588	6	10	173	8	8
5879	0	14	14	585	1	586	7	589	4	10	173	8	8
5887	0	14	14	585	1	586	7	590	2	10	173	8	8
5895	0	14	14	585	1	586	7	590	10	10	173	8	8
5903	0	14	14	585	1	586	7	591	8	10	173	8	8
5911	0	14	14	585	1	586	7	592	6	10	173	8	8
5933	0	38	38	593	1	594	7	594	8	10	173	32	8
5933	0	40	40	593	1	594	7	594	8	10	173	0	8
5935	0	33	33	593	1	594	7	594	10	10	173	24	8
5936	0	47	47	593	1	594	7	595	1	10	173	16	8
5938	0	35	35	593	1	594	7	595	3	10	173	40	8
5939	0	30	30	593	1	594	7	595	4	10	173	16	8
5941	0	38	38	593	1	594	7	595	6	10	173	32	8
5941	0	40	40	593	1	594	7	595	6	10	173	0	8
5943	0	33	33	593	1	594	7	595	8	10	173	24	8
5944	0	47	47	593	1	594	7	595	9	10	173	16	8
5946	0	35	35	593	1	594	7	596	1	10	173	40	8
5947	0	30	30	593	1	594	7	596	2	10	173	16	8
5949	0	38	38	593	1	594	7	596	4	10	173	32	8
5949	0	40	40	593	1	594	7	596	4	10	173	0	8
5951	0	33	33	593	1	594	7	596	6	10	173	24	8
5952	0	47	47	593	1	594	7	596	7	10	173	16	8
5954	0	35	35	593	1	594	7	596	9	10	173	40	8
5955	0	30	30	593	1	594	7	596	10	10	173	16	8
5957	0	38	38	593	1	594	7	597	2	10	173	32	8
5957	0	40	40	593	1	594	7	597	2	10	173	0	8
5959	0	33	33	593	1	594	7	597	4	10	173	24	8
5960	0	47	47	593	1	594	7	597	5	10	173	16	8
5962	0	35	35	593	1	594	7	597	7	10	173	40	8
5963	0	30	30	593	1	594	7	597	8	10	173	16	8
5965	0	38	38	593	1	594	7	597	10	10	173	32	8
5965	0	40	40	593	1	594	7	597	10	10	173	0	8
5967	0	33	33	593	1	594	7	598	2	10	173	24	8
5968	0	47	47	593	1	594	7	598	3	10	173	16	8
5970	0	35	35	593	1	594	7	598	5	10	173	40	8
5971	0	30	30	593	1	594	7	598	6	10	173	16	8
5973	0	38	38	593	1	594	7	598	8	10	173	32	8
5973	0	40	40	593	1	594	7	598	8	10	173	0	8
5975	0	33	33	593	1	594	7	598	10	10	173	24	8
5976	0	47	47	593	1	594	7	599	1	10	173	16	8
5978	0	35	35	593	1	594	7	599	3	10	173	40	8
5979	0	30	30	593	1	594	7	599	4	10	173	16	8
5981	0	38	38	593	1	594	7	599	6	10	173	32	8
5981	0	40	40	593	1	594	7	599	6	10	173	0	8
5983	0	33	33	593	1	594	7	599	8	10	173	24	8
5984	0	47	47	593	1	594	7	599	9	10	173	16	8
5986	0	35	35	593	1	594	7	600	1	10	173	40	8
5987	0	30	30	593	1	594	7	600	2	10	173	16	8
5989	0	38	38	593	1	594	7	600	4	10	173	32	8
5989	0	40	40	593	1	594	7	600	4	10	173	0	8
5991	0	33	33	593	1	594	7	600	6	10	173	24	8
5992	0	47	47	593	1	594	7	600	7	10	173	16	8
5994	0	35	35	593	1	594	7	600	9	10	173	40	8
5995	0	30	30	593	1	594	7	600	10	10	173	16	8
6012	0	48	48	601	1	602	7	602	7	10	173	32	8
6013	0	32	32	601	1	602	7	602	8	10	173	24	8
6014	0	34	34	601	1	602	7	602	9	10	173	16	8
6018	0	31	31	601	1	602	7	603	3	10	173	0	8
6020	0	48	48	601	1	602	7	603	5	10	173	32	8
6021	0	32	32	601	1	602	7	603	6	10	173	24	8
6022	0	34	34	601	1	602	7	603	7	10	173	16	8
6026	0	31	31	601	1	602	7	604	1	10	173	0	8
6028	0	48	48	601	1	602	7	604	3	10	173	32	8
6029	0	32	32	601	1	602	7	604	4	10	173	24	8
6030	0	34	34	601	1	602	7	604	5	10	173	16	8
6034	0	31	31	601	1	602	7	604	9	10	173	0	8
6036	0	48	48	601	1	602	7	605	1	10	173	32	8
6037	0	32	32	601	1	602	7	605	2	10	173	24	8
6038	0	34	34	601	1	602	7	605	3	10	173	16	8
6042	0	31	31	601	1	602	7	605	7	10	173	0	8
6044	0	48	48	601	1	602	7	605	9	10	173	32	8
6045	0	32	32	601	1	602	7	605	10	10	173	24	8
6046	0	34	34	601	1	602	7	606	1	10	173	16	8
6050	0	31	31	601	1	602	7	606	5	10	173	0	8
6052	0	48	48	601	1	602	7	606	7	10	173	32	8
6053	0	32	32	601	1	602	7	606	8	10	173	24	8
6054	0	34	34	601	1	602	7	606	9	10	173	16	8
6058	0	31	31	601	1	602	7	607	3	10	173	0	8
6060	0	48	48	601	1	602	7	607	5	10	173	32	8
6061	0	32	32	601	1	602	7	607	6	10	173	24	8
6062	0	34	34	601	1	602	7	607	7	10	173	16	8
6066	0	31	31	601	1	602	7	608	1	10	173	0	8
6068	0	48	48	601	1	602	7	608	3	10	173	32	8
6069	0	32	32	601	1	602	7	608	4	10	173	24	8
6070	0	34	34	601	1	602	7	608	5	10	173	16	8
6074	0	31	31	601	1	602	7	608	9	10	173	0	8
6094	0	44	44	609	1	610	7	610	9	10	173	16	8
6097	0	46	46	609	1	610	7	611	2	10	173	16	8
6099	0	1	1	609	1	610	7	611	4	10	173	40	8
6102	0	44	44	609	1	610	7	611	7	10	173	16	8
6105	0	46	46	609	1	610	7	611	10	10	173	16	8
6107	0	1	1	609	1	610	7	612	2	10	173	40	8
6110	0	44	44	609	1	610	7	612	5	10	173	16	8
6113	0	46	46	609	1	610	7	612	8	10	173	16	8
6115	0	1	1	609	1	610	7	612	10	10	173	40	8
6118	0	44	44	609	1	610	7	613	3	10	173	16	8
6121	0	46	46	609	1	610	7	613	6	10	173	16	8
6123	0	1	1	609	1	610	7	613	8	10	173	40	8
6126	0	44	44	609	1	610	7	614	1	10	173	16	8
6129	0	46	46	609	1	610	7	614	4	10	173	16	8
6131	0	1	1	609	1	610	7	614	6	10	173	40	8
6134	0	44	44	609	1	610	7	614	9	10	173	16	8
6137	0	46	46	609	1	610	7	615	2	10	173	16	8
6139	0	1	1	609	1	610	7	615	4	10	173	40	8
6142	0	44	44	609	1	610	7	615	7	10	173	16	8
6145	0	46	46	609	1	610	7	615	10	10	173	16	8
6147	0	1	1	609	1	610	7	616	2	10	173	40	8
6150	0	44	44	609	1	610	7	616	5	10	173	16	8
6153	0	46	46	609	1	610	7	616	8	10	173	16	8
6155	0	1	1	609	1	610	7	616	10	10	173	40	8
6175	0	5	5	617	1	618	7	618	10	10	173	24	8
6175	0	24	24	617	1	618	7	618	10	10	173	24	8
6183	0	5	5	617	1	618	7	619	8	10	173	24	8
6183	0	24	24	617	1	618	7	619	8	10	173	24	8
6191	0	5	5	617	1	618	7	620	6	10	173	24	8
6191	0	24	24	617	1	618	7	620	6	10	173	24	8
6199	0	5	5	617	1	618	7	621	4	10	173	24	8
6199	0	24	24	617	1	618	7	621	4	10	173	24	8
6207	0	5	5	617	1	618	7	622	2	10	173	24	8
6207	0	24	24	617	1	618	7	622	2	10	173	24	8
6215	0	5	5	617	1	618	7	622	10	10	173	24	8
6215	0	24	24	617	1	618	7	622	10	10	173	24	8
6223	0	5	5	617	1	618	7	623	8	10	173	24	8
6223	0	24	24	617	1	618	7	623	8	10	173	24	8
6231	0	5	5	617	1	618	7	624	6	10	173	24	8
6231	0	24	24	617	1	618	7	624	6	10	173	24	8
6256	0	37	37	625	1	626	7	627	1	10	173	16	8
6257	0	12	12	625	1	626	7	627	2	10	173	8	8
6257	0	28	28	625	1	626	7	627	2	10	173	0	8
6264	0	37	37	625	1	626	7	627	9	10	173	16	8
6265	0	12	12	625	1	626	7	627	10	10	173	8	8
6265	0	28	28	625	1	626	7	627	10	10	173	0	8
6272	0	37	37	625	1	626	7	628	7	10	173	16	8
6273	0	12	12	625	1	626	7	628	8	10	173	8	8
6273	0	28	28	625	1	626	7	628	8	10	173	0	8
6280	0	37	37	625	1	626	7	629	5	10	173	16	8
6281	0	12	12	625	1	626	7	629	6	10	173	8	8
6281	0	28	28	625	1	626	7	629	6	10	173	0	8
6288	0	37	37	625	1	626	7	630	3	10	173	16	8
6289	0	12	12	625	1	626	7	630	4	10	173	8	8
6289	0	28	28	625	1	626	7	630	4	10	173	0	8
6296	0	37	37	625	1	626	7	631	1	10	173	16	8
6297	0	12	12	625	1	626	7	631	2	10	173	8	8
6297	0	28	28	625	1	626	7	631	2	10	173	0	8
6304	0	37	37	625	1	626	7	631	9	10	173	16	8
6305	0	12	12	625	1	626	7	631	10	10	173	8	8
6305	0	28	28	625	1	626	7	631	10	10	173	0	8
6312	0	37	37	625	1	626	7	632	7	10	173	16	8
6313	0	12	12	625	1	626	7	632	8	10	173	8	8
6313	0	28	28	625	1	626	7	632	8	10	173	0	8
6334	0	16	16	633	1	634	7	634	9	10	173	8	8
6334	0	23	23	633	1	634	7	634	9	10	173	8	8
6338	0	45	45	633	1	634	7	635	3	10	173	24	8
6342	0	16	16	633	1	634	7	635	7	10	173	8	8
6342	0	23	23	633	1	634	7	635	7	10	173	8	8
6346	0	45	45	633	1	634	7	636	1	10	173	24	8
6350	0	16	16	633	1	634	7	636	5	10	173	8	8
6350	0	23	23	633	1	634	7	636	5	10	173	8	8
6354	0	45	45	633	1	634	7	636	9	10	173	24	8
6358	0	16	16	633	1	634	7	637	3	10	173	8	8
6358	0	23	23	633	1	634	7	637	3	10	173	8	8
6362	0	45	45	633	1	634	7	637	7	10	173	24	8
6366	0	16	16	633	1	634	7	638	1	10	173	8	8
6366	0	23	23	633	1	634	7	638	1	10	173	8	8
6370	0	45	45	633	1	634	7	638	5	10	173	24	8
6374	0	16	16	633	1	634	7	638	9	10	173	8	8
6374	0	23	23	633	1	634	7	638	9	10	173	8	8
6378	0	45	45	633	1	634	7	639	3	10	173	24	8
6382	0	16	16	633	1	634	7	639	7	10	173	8	8
6382	0	23	23	633	1	634	7	639	7	10	173	8	8
6386	0	45	45	633	1	634	7	640	1	10	173	24	8
6390	0	16	16	633	1	634	7	640	5	10	173	8	8
6390	0	23	23	633	1	634	7	640	5	10	173	8	8
6394	0	45	45	633	1	634	7	640	9	10	173	24	8
6415	0	20	20	641	1	642	7	642	10	10	173	16	8
6417	0	17	17	641	1	642	7	643	2	10	173	32	8
6423	0	20	20	641	1	642	7	643	8	10	173	16	8
6425	0	17	17	641	1	642	7	643	10	10	173	32	8
6431	0	20	20	641	1	642	7	644	6	10	173	16	8
6433	0	17	17	641	1	642	7	644	8	10	173	32	8
6439	0	20	20	641	1	642	7	645	4	10	173	16	8
6441	0	17	17	641	1	642	7	645	6	10	173	32	8
6447	0	20	20	641	1	642	7	646	2	10	173	16	8
6449	0	17	17	641	1	642	7	646	4	10	173	32	8
6455	0	20	20	641	1	642	7	646	10	10	173	16	8
6457	0	17	17	641	1	642	7	647	2	10	173	32	8
6463	0	20	20	641	1	642	7	647	8	10	173	16	8
6465	0	17	17	641	1	642	7	647	10	10	173	32	8
6471	0	20	20	641	1	642	7	648	6	10	173	16	8
6473	0	17	17	641	1	642	7	648	8	10	173	32	8
6497	0	36	36	649	1	650	7	651	2	10	173	8	8
6499	0	25	25	649	1	650	7	651	4	10	173	0	8
6505	0	36	36	649	1	650	7	651	10	10	173	8	8
6507	0	25	25	649	1	650	7	652	2	10	173	0	8
6513	0	36	36	649	1	650	7	652	8	10	173	8	8
6515	0	25	25	649	1	650	7	652	10	10	173	0	8
6521	0	36	36	649	1	650	7	653	6	10	173	8	8
6523	0	25	25	649	1	650	7	653	8	10	173	0	8
6529	0	36	36	649	1	650	7	654	4	10	173	8	8
6531	0	25	25	649	1	650	7	654	6	10	173	0	8
6537	0	36	36	649	1	650	7	655	2	10	173	8	8
6539	0	25	25	649	1	650	7	655	4	10	173	0	8
6545	0	36	36	649	1	650	7	655	10	10	173	8	8
6547	0	25	25	649	1	650	7	656	2	10	173	0	8
6553	0	36	36	649	1	650	7	656	8	10	173	8	8
6555	0	25	25	649	1	650	7	656	10	10	173	0	8
6579	0	10	10	657	1	658	7	659	4	10	173	24	8
6587	0	10	10	657	1	658	7	660	2	10	173	24	8
6595	0	10	10	657	1	658	7	660	10	10	173	24	8
6603	0	10	10	657	1	658	7	661	8	10	173	24	8
6611	0	10	10	657	1	658	7	662	6	10	173	24	8
6619	0	10	10	657	1	658	7	663	4	10	173	24	8
6627	0	10	10	657	1	658	7	664	2	10	173	24	8
6635	0	10	10	657	1	658	7	664	10	10	173	24	8
6653	0	14	14	665	1	666	7	666	8	10	173	40	8
6661	0	14	14	665	1	666	7	667	6	10	173	40	8
6669	0	14	14	665	1	666	7	668	4	10	173	40	8
6677	0	14	14	665	1	666	7	669	2	10	173	40	8
6685	0	14	14	665	1	666	7	669	10	10	173	40	8
6693	0	14	14	665	1	666	7	670	8	10	173	40	8
6701	0	14	14	665	1	666	7	671	6	10	173	40	8
6709	0	14	14	665	1	666	7	672	4	10	173	40	8
6737	0	30	30	673	1	674	7	675	2	10	173	40	8
6737	0	40	40	673	1	674	7	675	2	10	173	24	8
6737	0	47	47	673	1	674	7	675	2	10	173	0	8
6745	0	30	30	673	1	674	7	675	10	10	173	40	8
6745	0	40	40	673	1	674	7	675	10	10	173	24	8
6745	0	47	47	673	1	674	7	675	10	10	173	0	8
6753	0	30	30	673	1	674	7	676	8	10	173	40	8
6753	0	40	40	673	1	674	7	676	8	10	173	24	8
6753	0	47	47	673	1	674	7	676	8	10	173	0	8
6761	0	30	30	673	1	674	7	677	6	10	173	40	8
6761	0	40	40	673	1	674	7	677	6	10	173	24	8
6761	0	47	47	673	1	674	7	677	6	10	173	0	8
6769	0	30	30	673	1	674	7	678	4	10	173	40	8
6769	0	40	40	673	1	674	7	678	4	10	173	24	8
6769	0	47	47	673	1	674	7	678	4	10	173	0	8
6777	0	30	30	673	1	674	7	679	2	10	173	40	8
6777	0	40	40	673	1	674	7	679	2	10	173	24	8
6777	0	47	47	673	1	674	7	679	2	10	173	0	8
6785	0	30	30	673	1	674	7	679	10	10	173	40	8
6785	0	40	40	673	1	674	7	679	10	10	173	24	8
6785	0	47	47	673	1	674	7	679	10	10	173	0	8
6793	0	30	30	673	1	674	7	680	8	10	173	40	8
6793	0	40	40	673	1	674	7	680	8	10	173	24	8
6793	0	47	47	673	1	674	7	680	8	10	173	0	8
6814	0	33	33	681	1	682	7	682	9	10	173	0	8
6818	0	38	38	681	1	682	7	683	3	10	173	0	8
6822	0	33	33	681	1	682	7	683	7	10	173	0	8
6826	0	38	38	681	1	682	7	684	1	10	173	0	8
6830	0	33	33	681	1	682	7	684	5	10	173	0	8
6834	0	38	38	681	1	682	7	684	9	10	173	0	8
6838	0	33	33	681	1	682	7	685	3	10	173	0	8
6842	0	38	38	681	1	682	7	685	7	10	173	0	8
6846	0	33	33	681	1	682	7	686	1	10	173	0	8
6850	0	38	38	681	1	682	7	686	5	10	173	0	8
6854	0	33	33	681	1	682	7	686	9	10	173	0	8
6858	0	38	38	681	1	682	7	687	3	10	173	0	8
6862	0	33	33	681	1	682	7	687	7	10	173	0	8
6866	0	38	38	681	1	682	7	688	1	10	173	0	8
6870	0	33	33	681	1	682	7	688	5	10	173	0	8
6874	0	38	38	681	1	682	7	688	9	10	173	0	8
6892	0	34	34	689	1	690	7	690	7	10	173	0	8
6897	0	32	32	689	1	690	7	691	2	10	173	32	8
6898	0	48	48	689	1	690	7	691	3	10	173	32	8
6899	0	31	31	689	1	690	7	691	4	10	173	24	8
6900	0	34	34	689	1	690	7	691	5	10	173	0	8
6905	0	32	32	689	1	690	7	691	10	10	173	32	8
6906	0	48	48	689	1	690	7	692	1	10	173	32	8
6907	0	31	31	689	1	690	7	692	2	10	173	24	8
6908	0	34	34	689	1	690	7	692	3	10	173	0	8
6913	0	32	32	689	1	690	7	692	8	10	173	32	8
6914	0	48	48	689	1	690	7	692	9	10	173	32	8
6915	0	31	31	689	1	690	7	692	10	10	173	24	8
6916	0	34	34	689	1	690	7	693	1	10	173	0	8
6921	0	32	32	689	1	690	7	693	6	10	173	32	8
6922	0	48	48	689	1	690	7	693	7	10	173	32	8
6923	0	31	31	689	1	690	7	693	8	10	173	24	8
6924	0	34	34	689	1	690	7	693	9	10	173	0	8
6929	0	32	32	689	1	690	7	694	4	10	173	32	8
6930	0	48	48	689	1	690	7	694	5	10	173	32	8
6931	0	31	31	689	1	690	7	694	6	10	173	24	8
6932	0	34	34	689	1	690	7	694	7	10	173	0	8
6937	0	32	32	689	1	690	7	695	2	10	173	32	8
6938	0	48	48	689	1	690	7	695	3	10	173	32	8
6939	0	31	31	689	1	690	7	695	4	10	173	24	8
6940	0	34	34	689	1	690	7	695	5	10	173	0	8
6945	0	32	32	689	1	690	7	695	10	10	173	32	8
6946	0	48	48	689	1	690	7	696	1	10	173	32	8
6947	0	31	31	689	1	690	7	696	2	10	173	24	8
6948	0	34	34	689	1	690	7	696	3	10	173	0	8
6953	0	32	32	689	1	690	7	696	8	10	173	32	8
6954	0	48	48	689	1	690	7	696	9	10	173	32	8
6955	0	31	31	689	1	690	7	696	10	10	173	24	8
6977	0	46	46	697	1	698	7	699	2	10	173	24	8
6978	0	44	44	697	1	698	7	699	3	10	173	40	8
6985	0	46	46	697	1	698	7	699	10	10	173	24	8
6986	0	44	44	697	1	698	7	700	1	10	173	40	8
6993	0	46	46	697	1	698	7	700	8	10	173	24	8
6994	0	44	44	697	1	698	7	700	9	10	173	40	8
7001	0	46	46	697	1	698	7	701	6	10	173	24	8
7002	0	44	44	697	1	698	7	701	7	10	173	40	8
7009	0	46	46	697	1	698	7	702	4	10	173	24	8
7010	0	44	44	697	1	698	7	702	5	10	173	40	8
7017	0	46	46	697	1	698	7	703	2	10	173	24	8
7018	0	44	44	697	1	698	7	703	3	10	173	40	8
7025	0	46	46	697	1	698	7	703	10	10	173	24	8
7026	0	44	44	697	1	698	7	704	1	10	173	40	8
7033	0	46	46	697	1	698	7	704	8	10	173	24	8
7034	0	44	44	697	1	698	7	704	9	10	173	40	8
7058	0	24	24	705	1	706	7	707	3	10	173	24	8
7066	0	24	24	705	1	706	7	708	1	10	173	24	8
7074	0	24	24	705	1	706	7	708	9	10	173	24	8
7082	0	24	24	705	1	706	7	709	7	10	173	24	8
7090	0	24	24	705	1	706	7	710	5	10	173	24	8
7098	0	24	24	705	1	706	7	711	3	10	173	24	8
7106	0	24	24	705	1	706	7	712	1	10	173	24	8
7114	0	24	24	705	1	706	7	712	9	10	173	24	8
7136	0	10	10	713	1	714	7	715	1	10	173	16	8
7138	0	5	5	713	1	714	7	715	3	10	173	24	8
7144	0	10	10	713	1	714	7	715	9	10	173	16	8
7146	0	5	5	713	1	714	7	716	1	10	173	24	8
7152	0	10	10	713	1	714	7	716	7	10	173	16	8
7154	0	5	5	713	1	714	7	716	9	10	173	24	8
7160	0	10	10	713	1	714	7	717	5	10	173	16	8
7162	0	5	5	713	1	714	7	717	7	10	173	24	8
7168	0	10	10	713	1	714	7	718	3	10	173	16	8
7170	0	5	5	713	1	714	7	718	5	10	173	24	8
7176	0	10	10	713	1	714	7	719	1	10	173	16	8
7178	0	5	5	713	1	714	7	719	3	10	173	24	8
7184	0	10	10	713	1	714	7	719	9	10	173	16	8
7186	0	5	5	713	1	714	7	720	1	10	173	24	8
7192	0	10	10	713	1	714	7	720	7	10	173	16	8
7194	0	5	5	713	1	714	7	720	9	10	173	24	8
7214	0	37	37	721	1	722	7	722	9	10	173	32	8
7218	0	28	28	721	1	722	7	723	3	10	173	40	8
7222	0	37	37	721	1	722	7	723	7	10	173	32	8
7226	0	28	28	721	1	722	7	724	1	10	173	40	8
7230	0	37	37	721	1	722	7	724	5	10	173	32	8
7234	0	28	28	721	1	722	7	724	9	10	173	40	8
7238	0	37	37	721	1	722	7	725	3	10	173	32	8
7242	0	28	28	721	1	722	7	725	7	10	173	40	8
7246	0	37	37	721	1	722	7	726	1	10	173	32	8
7250	0	28	28	721	1	722	7	726	5	10	173	40	8
7254	0	37	37	721	1	722	7	726	9	10	173	32	8
7258	0	28	28	721	1	722	7	727	3	10	173	40	8
7262	0	37	37	721	1	722	7	727	7	10	173	32	8
7266	0	28	28	721	1	722	7	728	1	10	173	40	8
7270	0	37	37	721	1	722	7	728	5	10	173	32	8
7274	0	28	28	721	1	722	7	728	9	10	173	40	8
7292	0	16	16	729	1	730	7	730	7	10	173	8	8
7295	0	23	23	729	1	730	7	730	10	10	173	40	8
7296	0	45	45	729	1	730	7	731	1	10	173	8	8
7300	0	16	16	729	1	730	7	731	5	10	173	8	8
7303	0	23	23	729	1	730	7	731	8	10	173	40	8
7304	0	45	45	729	1	730	7	731	9	10	173	8	8
7308	0	16	16	729	1	730	7	732	3	10	173	8	8
7311	0	23	23	729	1	730	7	732	6	10	173	40	8
7312	0	45	45	729	1	730	7	732	7	10	173	8	8
7316	0	16	16	729	1	730	7	733	1	10	173	8	8
7319	0	23	23	729	1	730	7	733	4	10	173	40	8
7320	0	45	45	729	1	730	7	733	5	10	173	8	8
7324	0	16	16	729	1	730	7	733	9	10	173	8	8
7327	0	23	23	729	1	730	7	734	2	10	173	40	8
7328	0	45	45	729	1	730	7	734	3	10	173	8	8
7332	0	16	16	729	1	730	7	734	7	10	173	8	8
7335	0	23	23	729	1	730	7	734	10	10	173	40	8
7336	0	45	45	729	1	730	7	735	1	10	173	8	8
7340	0	16	16	729	1	730	7	735	5	10	173	8	8
7343	0	23	23	729	1	730	7	735	8	10	173	40	8
7344	0	45	45	729	1	730	7	735	9	10	173	8	8
7348	0	16	16	729	1	730	7	736	3	10	173	8	8
7351	0	23	23	729	1	730	7	736	6	10	173	40	8
7352	0	45	45	729	1	730	7	736	7	10	173	8	8
7373	0	9	9	737	1	738	7	738	8	10	173	40	8
7376	0	20	20	737	1	738	7	739	1	10	173	24	8
7376	0	50	50	737	1	738	7	739	1	10	173	0	8
7381	0	9	9	737	1	738	7	739	6	10	173	40	8
7384	0	20	20	737	1	738	7	739	9	10	173	24	8
7384	0	50	50	737	1	738	7	739	9	10	173	0	8
7389	0	9	9	737	1	738	7	740	4	10	173	40	8
7392	0	20	20	737	1	738	7	740	7	10	173	24	8
7392	0	50	50	737	1	738	7	740	7	10	173	0	8
7397	0	9	9	737	1	738	7	741	2	10	173	40	8
7400	0	20	20	737	1	738	7	741	5	10	173	24	8
7400	0	50	50	737	1	738	7	741	5	10	173	0	8
7405	0	9	9	737	1	738	7	741	10	10	173	40	8
7408	0	20	20	737	1	738	7	742	3	10	173	24	8
7408	0	50	50	737	1	738	7	742	3	10	173	0	8
7413	0	9	9	737	1	738	7	742	8	10	173	40	8
7416	0	20	20	737	1	738	7	743	1	10	173	24	8
7416	0	50	50	737	1	738	7	743	1	10	173	0	8
7421	0	9	9	737	1	738	7	743	6	10	173	40	8
7424	0	20	20	737	1	738	7	743	9	10	173	24	8
7424	0	50	50	737	1	738	7	743	9	10	173	0	8
7429	0	9	9	737	1	738	7	744	4	10	173	40	8
7432	0	20	20	737	1	738	7	744	7	10	173	24	8
7432	0	50	50	737	1	738	7	744	7	10	173	0	8
7458	0	41	41	745	1	746	7	747	3	10	173	24	8
7466	0	41	41	745	1	746	7	748	1	10	173	24	8
7474	0	41	41	745	1	746	7	748	9	10	173	24	8
7482	0	41	41	745	1	746	7	749	7	10	173	24	8
7490	0	41	41	745	1	746	7	750	5	10	173	24	8
7498	0	41	41	745	1	746	7	751	3	10	173	24	8
7506	0	41	41	745	1	746	7	752	1	10	173	24	8
7514	0	41	41	745	1	746	7	752	9	10	173	24	8
